tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0280696,movie,Garage Days,Garage Days,0,2002,\N,105,"Comedy,Drama,Music",5.8,2928
tt0280707,movie,Gosford Park,Gosford Park,0,2001,\N,137,"Comedy,Drama,Mystery",7.2,94363
tt0280720,movie,The Guru,The Guru,0,2002,\N,94,"Comedy,Music,Romance",5.4,15526
tt0280760,movie,Igby Goes Down,Igby Goes Down,0,2002,\N,98,"Comedy,Drama",6.8,35451
tt0280778,movie,Iris,Iris,0,2001,\N,91,"Biography,Drama,Romance",7.0,19184
tt0280791,movie,The Journey of Jared Price,The Journey of Jared Price,0,2000,\N,95,"Drama,Romance",6.5,2081
tt0280870,movie,Liberty Stands Still,Liberty Stands Still,0,2002,\N,96,"Action,Drama,Thriller",5.7,8048
tt0280949,movie,Miranda,Miranda,0,2002,\N,90,"Comedy,Mystery,Romance",5.4,2069
tt0280969,movie,My Little Eye,My Little Eye,0,2002,\N,95,"Horror,Mystery,Thriller",5.5,12935
tt0280970,movie,My Name Is Tanino,My Name Is Tanino,0,2002,\N,100,"Comedy,Romance",6.4,1920
tt0280990,movie,The Nest,Nid de guêpes,0,2002,\N,107,"Action,Crime,Thriller",6.7,5748
tt0281048,movie,Satan's Slave,Pengabdi Setan,0,1980,\N,96,Horror,5.6,1084
tt0281063,movie,Pesvebi,Pesvebi,0,1987,\N,87,Drama,8.8,1177
tt0281078,movie,Ponterosa,Ponterosa,0,2001,\N,105,Comedy,3.1,1202
tt0281108,movie,The Race,Le raid,0,2002,\N,94,"Action,Adventure,Comedy",3.5,1005
tt0281190,movie,Shottas,Shottas,0,2002,\N,95,"Action,Crime,Drama",6.1,4830
tt0281322,movie,Undisputed,Undisputed,0,2002,\N,94,"Action,Crime,Drama",6.1,34556
tt0281358,movie,A Walk to Remember,A Walk to Remember,0,2002,\N,101,"Drama,Romance",7.3,222414
tt0281364,movie,Wasabi,Wasabi,0,2001,\N,94,"Action,Comedy,Crime",6.6,42997
tt0281373,movie,Snow Dogs,Snow Dogs,0,2002,\N,99,"Adventure,Comedy,Family",5.2,28710
tt0281686,movie,Bubba Ho-Tep,Bubba Ho-Tep,0,2002,\N,92,"Comedy,Fantasy,Horror",6.9,51652
tt0281718,movie,Friend,Chingoo,0,2001,\N,113,"Action,Crime,Drama",7.2,5344
tt0281724,movie,Cinemania,Cinemania,0,2002,\N,83,Documentary,7.1,2383
tt0281820,movie,The Good Thief,The Good Thief,0,2002,\N,109,"Action,Crime,Drama",6.5,10930
tt0281865,movie,"Frank McKlusky, C.I.","Frank McKlusky, C.I.",0,2002,\N,83,Comedy,4.1,1468
tt0281924,movie,I Am Dina,I Am Dina,0,2002,\N,125,Drama,6.5,5733
tt0282062,movie,Petrol Krallari,Petrol Krallari,0,1978,\N,89,Comedy,6.7,1401
tt0282108,movie,Quo vadis,Quo vadis,0,2001,\N,165,"Drama,History,Romance",5.7,2292
tt0282120,movie,The Wild Thornberrys,The Wild Thornberrys Movie,0,2002,\N,85,"Adventure,Animation,Comedy",5.6,15308
tt0282123,movie,A Ring of Endless Light,A Ring of Endless Light,0,2002,\N,88,"Drama,Family,Romance",5.8,1459
tt0282140,movie,Savulun Battal Gazi Geliyor,Savulun Battal Gazi Geliyor,0,1973,\N,85,"Action,Adventure",6.2,1564
tt0282163,movie,Shredder,Shredder,0,2001,\N,86,"Comedy,Horror",4.6,2061
tt0282179,movie,Spiders II: Breeding Ground,Spiders II: Breeding Ground,0,2001,\N,96,"Action,Horror,Sci-Fi",3.3,1748
tt0282209,movie,Darkness Falls,Darkness Falls,0,2003,\N,86,"Fantasy,Horror,Mystery",5.0,33520
tt0282386,movie,Blood Feast 2: All U Can Eat,Blood Feast 2: All U Can Eat,0,2002,\N,92,"Comedy,Horror",5.5,1482
tt0282410,movie,Chance,Chance,0,2002,\N,75,"Comedy,Drama",6.8,1250
tt0282496,movie,Flying Virus,Flying Virus,0,2001,\N,100,"Action,Horror,Sci-Fi",3.4,1025
tt0282552,movie,Steal,Riders,0,2002,\N,83,"Action,Crime,Thriller",5.4,6113
tt0282589,movie,I Saw Mommy Kissing Santa Claus,I Saw Mommy Kissing Santa Claus,0,2001,\N,100,"Comedy,Family",4.9,1458
tt0282593,movie,I'm with Lucy,I'm with Lucy,0,2002,\N,90,"Comedy,Romance",5.9,3582
tt0282599,movie,Il Mare,Siworae,0,2000,\N,105,"Drama,Fantasy,Romance",7.5,9512
tt0282628,movie,Jan Dara,Jan Dara,0,2001,\N,108,"Drama,Romance",6.0,2467
tt0282672,movie,Grave Robbers,Ladrones de tumbas,0,1989,\N,88,"Horror,Mystery,Thriller",6.1,1079
tt0282687,movie,Life or Something Like It,Life or Something Like It,0,2002,\N,103,"Comedy,Romance",5.8,28225
tt0282698,movie,Love Liza,Love Liza,0,2002,\N,90,"Comedy,Drama",6.9,8662
tt0282744,movie,Mike Bassett: England Manager,Mike Bassett: England Manager,0,2001,\N,89,"Comedy,Sport",6.8,7151
tt0282768,movie,The Emperor's New Clothes,The Emperor's New Clothes,0,2001,\N,107,"Comedy,Drama,Romance",6.9,2766
tt0282778,movie,Nadodikkattu,Nadodikkattu,0,1987,\N,158,Comedy,8.8,5792
tt0282788,movie,Nereden Çikti Bu Velet,Nereden Çikti Bu Velet,0,1975,\N,85,Comedy,6.5,1133
tt0282856,movie,Porn Star: The Legend of Ron Jeremy,Porn Star: The Legend of Ron Jeremy,0,2001,\N,77,"Biography,Documentary",6.4,2699
tt0282864,movie,Promises,Promises,0,2001,\N,106,Documentary,8.3,2727
tt0282891,movie,Behind the Red Door,Behind the Red Door,0,2003,\N,105,Drama,6.4,1668
tt0282917,movie,Year of the Devil,Rok dábla,0,2002,\N,88,"Comedy,Drama,Fantasy",7.3,1152
tt0283003,movie,Spun,Spun,0,2002,\N,101,"Comedy,Crime,Drama",6.7,40874
tt0283015,movie,Stranded,Stranded,0,2001,\N,99,"Drama,Sci-Fi",5.3,2904
tt0283026,movie,Swimfan,Swimfan,0,2002,\N,85,"Drama,Thriller",5.1,21276
tt0283027,movie,The Pool,Swimming Pool - Der Tod feiert mit,0,2001,\N,92,"Horror,Mystery,Thriller",4.4,3221
tt0283054,movie,Thunderpants,Thunderpants,0,2002,\N,87,"Comedy,Family,Sci-Fi",3.8,6116
tt0283077,movie,Triggermen,Triggermen,0,2002,\N,96,"Comedy,Crime",5.8,1402
tt0283084,movie,Tuck Everlasting,Tuck Everlasting,0,2002,\N,90,"Drama,Family,Fantasy",6.6,25478
tt0283090,movie,29 Palms,29 Palms,0,2002,\N,93,"Comedy,Crime,Drama",4.7,1918
tt0283111,movie,Van Wilder,National Lampoon's Van Wilder,0,2002,\N,92,"Comedy,Romance",6.4,115799
tt0283139,movie,White Oleander,White Oleander,0,2002,\N,109,Drama,7.1,34215
tt0283160,movie,Extreme Ops,Extreme Ops,0,2002,\N,93,"Action,Adventure,Thriller",4.4,5718
tt0283269,movie,Boomerang,Boomerang,0,2001,\N,87,"Comedy,Crime,Mystery",7.3,1709
tt0283283,movie,Millennium Mambo,Qian xi man bo,0,2001,\N,119,"Drama,Romance",7.0,6883
tt0283422,movie,I'm Going Home,Je rentre à la maison,0,2001,\N,90,"Comedy,Drama",6.9,1855
tt0283426,movie,The Jungle Book 2,The Jungle Book 2,0,2003,\N,72,"Adventure,Animation,Comedy",5.3,18061
tt0283431,movie,Kandahar,Safar-e Ghandehar,0,2001,\N,81,Drama,6.8,7075
tt0283453,movie,Lost Junction,Lost Junction,0,2003,\N,95,"Drama,Romance,Thriller",5.6,1281
tt0283503,movie,Brooklyn Rules,Brooklyn Rules,0,2007,\N,99,"Crime,Drama",6.3,5991
tt0283504,movie,Natasha,Natasa,0,2001,\N,92,"Comedy,Crime,Drama",6.5,1755
tt0283509,movie,No Man's Land,No Man's Land,0,2001,\N,98,"Comedy,Drama,War",7.9,48942
tt0283524,movie,Opasen char,Opasen char,0,1984,\N,90,"Comedy,Thriller",8.9,1960
tt0283530,movie,The Emperor's Club,The Emperor's Club,0,2002,\N,109,Drama,6.9,17916
tt0283534,movie,The Parole Officer,The Parole Officer,0,2001,\N,93,"Comedy,Crime",6.3,7189
tt0283559,movie,Pressure,Pressure,0,2002,\N,90,"Action,Thriller",5.7,1052
tt0283623,movie,Taurus,Telets,0,2001,\N,104,Drama,6.8,1054
tt0283632,movie,They,They,0,2002,\N,89,"Horror,Mystery,Thriller",4.8,13903
tt0283644,movie,Left Behind II: Tribulation Force,Left Behind II: Tribulation Force,0,2002,\N,94,"Action,Drama,Fantasy",4.8,4503
tt0283693,movie,Zero Woman: Red Handcuffs,Zeroka no onna: Akai wappa,0,1974,\N,88,"Action,Crime,Drama",6.6,1044
tt0283832,movie,8 Women,8 femmes,0,2002,\N,111,"Comedy,Crime,Musical",7.0,34442
tt0283883,movie,And Now Ladies & Gentlemen,And Now... Ladies and Gentlemen...,0,2002,\N,133,"Crime,Drama,Romance",6.1,2372
tt0283885,movie,Anja & Viktor,Anja & Viktor,0,2001,\N,90,"Comedy,Romance",5.2,1490
tt0283897,movie,Assassination Tango,Assassination Tango,0,2002,\N,114,"Crime,Drama,Romance",5.7,3402
tt0283900,movie,The Spanish Apartment,L'auberge espagnole,0,2002,\N,122,"Comedy,Drama,Romance",7.3,42874
tt0283952,movie,Blue Hill Avenue,Blue Hill Avenue,0,2001,\N,128,"Crime,Drama",6.3,1561
tt0283957,movie,Dead Weight,Le boulet,0,2002,\N,107,"Action,Adventure,Comedy",5.9,5416
tt0284034,movie,Demonlover,Demonlover,0,2002,\N,129,"Drama,Mystery,Thriller",5.9,6456
tt0284066,movie,Double Vision,Shuang tong,0,2002,\N,113,"Fantasy,Horror,Mystery",6.4,3189
tt0284083,movie,Bond of Love,Ek Rishtaa: The Bond of Love,0,2001,\N,174,Drama,5.2,1808
tt0284137,movie,Gadar: Ek Prem Katha,Gadar: Ek Prem Katha,0,2001,\N,170,"Action,Drama,Romance",7.3,15718
tt0284217,movie,One on One,1 na 1,0,2002,\N,90,Drama,6.6,1186
tt0284262,movie,Life and Debt,Life and Debt,0,2001,\N,80,Documentary,7.4,1037
tt0284277,movie,Monday Morning,Lundi matin,0,2002,\N,120,"Comedy,Drama,Romance",6.7,1115
tt0284328,movie,Mujhe Kucch Kehna Hai,Mujhe Kucch Kehna Hai,0,2001,\N,135,"Drama,Romance",4.8,1329
tt0284363,movie,I Served the King of England,Obsluhoval jsem anglického krále,0,2006,\N,113,"Comedy,Drama,Romance",7.3,8217
tt0284478,movie,Charlotte Sometimes,Charlotte Sometimes,0,2002,\N,85,"Drama,Romance",6.3,1102
tt0284490,movie,Showtime,Showtime,0,2002,\N,95,"Action,Comedy,Crime",5.5,65378
tt0284491,movie,No News from God,Sin noticias de Dios,0,2001,\N,112,"Crime,Drama",6.4,5729
tt0284492,movie,Sisters,Syostry,0,2001,\N,83,"Crime,Drama",7.0,4114
tt0284494,movie,Skins,Skins,0,2002,\N,84,"Crime,Drama",7.0,1564
tt0284534,movie,Swingers,Swingers,0,2002,\N,93,"Drama,Romance",5.6,1429
tt0284595,movie,In August of 1944,V avguste 44-go,0,2001,\N,109,"Action,Drama,Mystery",7.4,1853
tt0284655,movie,WiseGirls,WiseGirls,0,2002,\N,96,"Crime,Drama,Thriller",5.8,3158
tt0284674,movie,Pauly Shore Is Dead,Pauly Shore Is Dead,0,2003,\N,82,Comedy,4.4,5035
tt0284811,movie,Aarzoo,Aarzoo,0,1999,\N,175,"Action,Drama,Romance",5.0,1669
tt0284815,movie,Address Unknown,Suchwiin bulmyeong,0,2001,\N,117,"Drama,War",7.2,3901
tt0284837,movie,Ali G Indahouse,Ali G Indahouse,0,2002,\N,85,Comedy,6.2,96200
tt0284850,movie,The Anarchist Cookbook,The Anarchist Cookbook,0,2002,\N,101,"Comedy,Drama,Romance",5.1,1420
tt0284880,movie,Bang Rajan,Bangrajan,0,2000,\N,71,"Action,Drama,History",6.6,2090
tt0284929,movie,Ted Bundy,Ted Bundy,0,2002,\N,99,"Biography,Crime,Drama",5.8,8179
tt0284978,movie,Cypher,Cypher,0,2002,\N,95,"Mystery,Sci-Fi,Thriller",6.7,32135
tt0285005,movie,Dead or Alive 2: Birds,Dead or Alive 2: Tôbôsha,0,2000,\N,97,"Action,Comedy,Crime",6.7,4117
tt0285052,movie,Strange Gardens,Effroyables jardins,0,2003,\N,95,"Drama,War",7.0,1662
tt0285175,movie,Havoc,Havoc,0,2005,\N,85,"Crime,Drama",5.5,20526
tt0285280,movie,Kira's Reason: A Love Story,En kærlighedshistorie,0,2001,\N,93,Drama,6.8,1007
tt0285441,movie,Atanarjuat: The Fast Runner,Atanarjuat,0,2001,\N,172,Drama,7.4,6876
tt0285462,movie,Boat Trip,Boat Trip,0,2002,\N,94,Comedy,4.9,32439
tt0285487,movie,Crazy as Hell,Crazy as Hell,0,2002,\N,113,"Drama,Thriller",5.8,1112
tt0285492,movie,Cube²: Hypercube,Cube 2: Hypercube,0,2002,\N,94,"Horror,Mystery,Sci-Fi",5.5,70619
tt0285531,movie,Dreamcatcher,Dreamcatcher,0,2003,\N,134,"Drama,Horror,Sci-Fi",5.5,96699
tt0285665,movie,Kuruthipunal,Kuruthipunal,0,1995,\N,143,"Action,Drama,Thriller",8.5,4692
tt0285685,movie,MVP 2: Most Vertical Primate,MVP: Most Vertical Primate,0,2001,\N,87,"Comedy,Family,Sport",3.9,1379
tt0285728,movie,Dahmer,Dahmer,0,2002,\N,101,"Biography,Crime,Drama",5.6,11722
tt0285742,movie,Monster's Ball,Monster's Ball,0,2001,\N,111,"Drama,Romance",7.0,94381
tt0285823,movie,Once Upon a Time in Mexico,Once Upon a Time in Mexico,0,2003,\N,102,"Action,Crime,Thriller",6.3,170274
tt0285861,movie,Owning Mahowny,Owning Mahowny,0,2003,\N,104,"Crime,Drama,Thriller",7.0,14518
tt0285879,movie,Passionada,Passionada,0,2002,\N,108,"Comedy,Drama,Romance",6.1,1392
tt0285906,movie,Pistol Opera,Pisutoru opera,0,2001,\N,112,"Action,Crime,Drama",6.3,1523
tt0285940,movie,Raja Kumarudu,Raja Kumarudu,0,1999,\N,\N,"Comedy,Drama,Romance",6.6,2061
tt0285993,movie,Rhythm,Rhythm,0,2000,\N,140,"Drama,Musical,Romance",7.7,1109
tt0286009,movie,Les rois mages,Les rois mages,0,2001,\N,102,"Comedy,Fantasy",5.6,2425
tt0286098,movie,Zu Warriors,Shu shan zheng zhuan,0,2001,\N,104,"Action,Fantasy",5.1,3692
tt0286106,movie,Signs,Signs,0,2002,\N,106,"Drama,Mystery,Sci-Fi",6.8,387841
tt0286112,movie,Shaolin Soccer,Siu Lam juk kau,0,2001,\N,87,"Action,Comedy,Fantasy",7.3,89915
tt0286152,movie,Stark Raving Mad,Stark Raving Mad,0,2002,\N,101,"Action,Comedy,Crime",6.2,5350
tt0286162,movie,Stolen Summer,Stolen Summer,0,2002,\N,91,Drama,6.5,2894
tt0286179,movie,Sunshine State,Sunshine State,0,2002,\N,141,"Drama,Romance",6.8,4250
tt0286204,movie,Tattoo,Tattoo,0,2002,\N,108,"Crime,Drama,Horror",6.3,3302
tt0286244,movie,The Triplets of Belleville,Les triplettes de Belleville,0,2003,\N,80,"Adventure,Animation,Comedy",7.7,57252
tt0286261,movie,All or Nothing,All or Nothing,0,2002,\N,128,Drama,7.5,11500
tt0286306,movie,Deathwatch,Deathwatch,0,2002,\N,94,"Drama,Horror,Thriller",5.9,13313
tt0286476,movie,Autumn Spring,Babí léto,0,2001,\N,100,"Comedy,Drama,Family",7.4,1848
tt0286478,movie,Bade Dilwala,Bade Dilwala,0,1999,\N,146,"Comedy,Drama,Romance",3.7,1351
tt0286493,movie,The Badge,The Badge,0,2002,\N,103,"Crime,Drama,Mystery",6.1,3510
tt0286499,movie,Bend It Like Beckham,Bend It Like Beckham,0,2002,\N,112,"Comedy,Drama,Romance",6.7,116947
tt0286502,movie,Bespredel,Bespredel,0,1989,\N,102,"Crime,Drama",7.3,1413
tt0286516,movie,Respiro,Respiro,0,2002,\N,90,Drama,7.0,4858
tt0286593,movie,Diljale,Diljale,0,1996,\N,159,"Action,Drama,Romance",5.8,1908
tt0286594,movie,Close Your Eyes,Doctor Sleep,0,2002,\N,108,"Crime,Horror,Mystery",6.1,3243
tt0286635,movie,Fulltime Killer,Chuen zik saat sau,0,2001,\N,102,"Action,Crime,Drama",6.8,6791
tt0286716,movie,Hulk,Hulk,0,2003,\N,138,"Action,Sci-Fi",5.6,279472
tt0286751,movie,Pulse,Kairo,0,2001,\N,119,"Horror,Mystery,Sci-Fi",6.5,25916
tt0286752,movie,Keemat: They Are Back,Keemat: They Are Back,0,1998,\N,162,"Action,Comedy,Drama",5.5,1302
tt0286788,movie,What a Girl Wants,What a Girl Wants,0,2003,\N,105,"Comedy,Drama,Family",5.8,66764
tt0286797,movie,Love on A Diet,Sau sun nam lui,0,2001,\N,94,"Comedy,Romance",6.5,2031
tt0286855,movie,Now You Know,Now You Know,0,2002,\N,102,"Comedy,Romance",6.4,1677
tt0286947,movie,Scorched,Scorched,0,2003,\N,95,"Comedy,Crime",5.9,7129
tt0287015,movie,My Aunt,Teyzem,0,1986,\N,105,"Drama,Thriller",7.5,1622
tt0287300,movie,Aile Serefi,Aile Serefi,0,1976,\N,95,"Drama,Family",8.0,3852
tt0287320,movie,The Attack of the Giant Mousaka,I epithesi tou gigantiaiou mousaka,0,1999,\N,99,"Comedy,Sci-Fi",4.6,1123
tt0287322,movie,El-Avukatoo,El-Avukatoo,0,1983,\N,108,"Comedy,Drama,Thriller",7.1,1138
tt0287425,movie,Emmett's Mark,Emmett's Mark,0,2002,\N,104,"Crime,Drama,Romance",6.0,2020
tt0287457,movie,Genesis,Genesis,0,2004,\N,81,Documentary,7.1,1517
tt0287467,movie,Talk to Her,Hable con ella,0,2002,\N,112,"Drama,Mystery,Romance",7.9,117810
tt0287471,movie,Late Marriage,Hatuna Meuheret,0,2001,\N,102,"Comedy,Drama,Romance",7.1,3560
tt0287497,movie,Infested,Infested,0,2002,\N,84,"Action,Adventure,Comedy",2.9,1440
tt0287537,movie,Love Ke Liye Kuch Bhi Karega,Love Ke Liye Kuch Bhi Karega,0,2001,\N,131,"Comedy,Crime,Romance",6.0,1827
tt0287635,movie,Pokemon 4Ever: Celebi - Voice of the Forest,Poketto monsutâ: Serebî - Toki wo koeta deai,0,2001,\N,75,"Action,Adventure,Animation",5.8,9409
tt0287645,movie,Rain,Rain,0,2001,\N,92,"Drama,Romance",6.9,1639
tt0287717,movie,Spy Kids 2: Island of Lost Dreams,Spy Kids 2: Island of Lost Dreams,0,2002,\N,100,"Action,Adventure,Comedy",5.3,74130
tt0287733,movie,Straight Into Darkness,Straight Into Darkness,0,2004,\N,95,"Action,Drama,Horror",4.9,1441
tt0287803,movie,Fate,Yazgi,0,2001,\N,119,Drama,7.5,7121
tt0287934,movie,Big Shot's Funeral,Da wan,0,2001,\N,107,"Comedy,Drama",6.7,2417
tt0287963,movie,Secret Things,Choses secrètes,0,2002,\N,115,"Comedy,Drama,Fantasy",6.0,5413
tt0287978,movie,Daredevil,Daredevil,0,2003,\N,103,"Action,Crime",5.3,229899
tt0287986,movie,God Is Great and I'm Not,"Dieu est grand, je suis toute petite",0,2001,\N,95,"Comedy,Romance",5.2,2516
tt0288045,movie,The Medallion,The Medallion,0,2003,\N,88,"Action,Comedy,Fantasy",5.2,44099
tt0288243,movie,Taboo,Taboo,0,2002,\N,80,"Drama,Horror,Mystery",3.5,1955
tt0288263,movie,Tom & Thomas,Tom & Thomas,0,2002,\N,110,Family,6.6,1076
