tconst,averageRating,numVotes
tt0345549,7.5,11587
tt0345551,7.0,18649
tt0345561,6.5,5191
tt0345853,6.3,3158
tt0345950,7.2,102980
tt0346094,7.5,23029
tt0346156,6.1,87633
tt0346336,8.5,23302
tt0346457,6.5,10542
tt0346491,5.6,177157
tt0346507,5.2,2759
tt0346631,6.7,36008
tt0346723,6.5,16682
tt0346800,7.0,1485
tt0346811,2.9,1690
tt0347016,6.7,1195
tt0347048,7.9,57897
tt0347105,7.3,2324
tt0347131,6.8,1006
tt0347145,6.1,1070
tt0347149,8.2,453824
tt0347167,5.5,2622
tt0347246,7.4,40483
tt0347278,7.1,2176
tt0347304,7.9,75859
tt0347330,6.5,4400
tt0347332,7.4,16659
tt0347369,5.1,2387
tt0347416,5.4,3419
tt0347449,7.2,5671
tt0347457,7.1,1534
tt0347473,7.0,40558
tt0347591,4.5,2577
tt0347618,7.1,65157
tt0347779,7.9,3010
tt0347791,6.1,6866
tt0348121,6.8,18789
tt0348150,6.1,291947
tt0348333,6.7,106689
tt0348505,6.1,5460
tt0348529,4.4,6197
tt0348568,7.7,10196
tt0348591,6.5,2561
tt0348593,6.6,16228
tt0348656,4.2,1793
tt0348836,5.8,119560
tt0348843,5.3,2346
tt0348853,6.3,5087
tt0349047,5.5,16876
tt0349113,1.3,2113
tt0349169,5.6,6403
tt0349205,5.9,109429
tt0349225,6.5,1882
tt0349260,6.0,2955
tt0349333,6.3,3871
tt0349340,6.1,1092
tt0349416,6.4,9298
tt0349467,5.2,17263
tt0349683,6.3,176648
tt0349691,6.8,1486
tt0349703,4.3,1919
tt0349710,6.5,59537
tt0349825,7.5,59255
tt0349878,7.6,1370
tt0349889,4.9,5273
tt0349903,6.5,415955
tt0349995,6.7,1815
tt0350002,7.0,1067
tt0350028,6.0,38346
tt0350193,7.4,7509
tt0350194,5.7,1946
tt0350232,3.9,1624
tt0350258,7.7,157910
tt0350261,7.0,34087
tt0350774,5.7,6124
tt0350804,5.9,2538
tt0351078,4.9,1531
tt0351238,7.6,2112
tt0351283,6.9,440470
tt0351299,7.5,2930
tt0351459,6.7,2678
tt0351461,7.3,9638
tt0351770,6.9,1986
tt0351795,5.8,1293
tt0351817,8.1,25672
tt0351887,5.5,5359
tt0351977,6.3,110280
tt0352230,6.1,2294
tt0352248,8.0,199096
tt0352277,6.6,11881
tt0352314,7.5,7900
tt0352332,7.2,1981
tt0352343,7.2,11702
tt0352465,6.7,1714
tt0352520,6.9,15332
tt0352531,6.7,1430
tt0352791,3.8,1037
tt0352994,7.3,7059
tt0353014,6.6,9456
tt0353161,5.1,1203
tt0353261,6.8,1320
tt0353324,3.0,9716
tt0353357,5.4,2040
tt0353489,6.4,15312
tt0353496,8.6,4255
tt0353671,7.1,1179
tt0353725,8.0,1959
tt0353935,8.5,3586
tt0353962,5.0,1744
tt0353969,8.1,219121
tt0353975,9.0,5286
tt0354148,8.3,2215
tt0354216,4.4,1803
tt0354243,6.4,1589
tt0354356,6.6,10464
tt0354538,5.3,2259
tt0354575,7.4,9248
tt0354593,7.1,1027
tt0354595,6.1,3537
tt0354668,7.2,8753
tt0354766,5.6,6140
tt0354770,7.7,1296
tt0354836,6.4,4434
tt0354899,7.2,70976
tt0354965,5.8,1128
tt0355029,7.2,1327
tt0355169,8.1,3730
tt0355295,5.9,126595
tt0355611,6.3,1523
tt0355702,7.1,58460
tt0355715,7.2,1361
tt0355742,8.3,4341
tt0355743,7.9,1533
tt0355857,6.2,1564
tt0355954,5.2,10847
tt0356150,6.6,224073
tt0356154,5.9,1228
tt0356159,5.5,2739
tt0356176,6.1,5827
tt0356336,5.4,4816
tt0356443,5.0,3695
tt0356470,5.9,94489
tt0356487,7.4,1510
tt0356614,6.4,11177
tt0356618,5.8,68516
tt0356634,5.0,94666
tt0356680,6.3,75437
tt0356721,6.5,66365
tt0356764,4.3,1078
tt0356910,6.5,545441
tt0356922,6.3,1890
tt0356982,7.6,2491
tt0356999,6.4,1692
tt0357037,6.2,1010
tt0357054,5.7,4393
tt0357058,7.2,1510
tt0357110,6.5,12198
tt0357111,5.8,15073
tt0357277,4.7,98288
tt0357282,8.1,2580
tt0357283,7.5,1241
tt0357413,7.1,380408
tt0357470,6.0,4604
tt0357507,4.2,32681
tt0357585,4.7,5335
tt0357668,6.8,3469
tt0357829,7.8,1656
tt0357894,5.1,2508
tt0357905,7.6,2456
tt0357946,7.4,1032
tt0357959,5.7,1647
tt0357991,4.7,1120
tt0358082,6.4,162881
tt0358135,6.2,49793
tt0358273,7.8,267120
tt0358294,4.3,8059
tt0358345,5.7,1627
tt0358349,4.5,15996
tt0358456,8.6,19860
tt0358500,6.3,1920
tt0358569,7.1,1315
tt0359013,5.8,189065
tt0359045,7.1,3696
tt0359078,4.9,2612
tt0359203,7.5,3100
tt0359254,6.5,1284
tt0359423,6.6,14018
tt0359517,4.5,8447
tt0359692,7.4,5379
tt0359715,5.6,4808
tt0359950,7.3,343192
tt0359984,4.1,1556
tt0360009,6.5,33111
tt0360016,5.6,2438
tt0360032,6.2,2008
tt0360130,6.5,9375
tt0360139,6.1,41187
tt0360201,6.3,66860
tt0360216,7.2,1169
tt0360323,6.3,6975
tt0360486,7.0,376435
tt0360556,5.0,22916
tt0360674,6.9,1606
tt0360717,7.2,449266
tt0360845,6.8,3127
tt0360916,2.9,3949
tt0360960,7.6,1151
tt0361037,7.9,3116
tt0361089,5.5,24522
tt0361127,7.1,35482
tt0361309,6.3,9973
tt0361354,7.3,1038
tt0361399,4.7,1718
tt0361411,6.2,21723
tt0361467,4.7,31514
tt0361500,4.3,3201
tt0361596,7.5,132586
tt0361620,5.1,27592
tt0361668,6.9,12785
tt0361670,7.2,2579
tt0361693,6.3,9438
tt0361696,5.8,28984
tt0361715,7.1,8627
tt0361748,8.4,1596455
tt0361805,5.6,1121
tt0361818,7.9,6244
tt0361841,5.3,19038
tt0361862,7.6,417561
tt0361925,5.3,13501
tt0362004,6.7,12901
tt0362039,6.8,1041
tt0362084,5.3,1504
tt0362107,4.1,1140
tt0362120,5.1,129688
tt0362129,5.8,3027
tt0362165,2.3,59579
tt0362225,7.5,58155
tt0362227,7.4,498019
tt0362246,6.2,1214
tt0362269,7.1,51095
tt0362270,7.2,211760
tt0362387,6.8,3933
tt0362417,6.7,2301
tt0362478,5.6,95583
tt0362506,6.5,1691
tt0362511,4.6,8236
tt0362526,6.4,10896
tt0362548,7.2,1649
tt0362590,6.1,10448
tt0362696,7.6,3144
tt0362771,6.1,4595
tt0362942,3.3,2462
tt0363060,7.2,1822
tt0363095,6.3,2950
tt0363143,4.7,3551
tt0363163,8.2,376824
tt0363226,7.5,51704
tt0363235,6.7,3014
tt0363249,6.5,2646
tt0363276,5.4,6982
tt0363282,4.9,25053
tt0363290,6.1,1346
tt0363292,6.2,2685
tt0363303,6.8,1580
tt0363409,5.8,3337
tt0363472,4.1,2680
tt0363473,6.7,15583
tt0363504,5.9,1603
tt0363510,8.2,2634
tt0363532,6.9,5287
tt0363547,7.3,273922
tt0363567,3.8,1168
tt0363579,6.6,2448
tt0363589,7.1,97716
tt0363768,6.4,1392
tt0363771,6.9,430079
tt0363780,6.8,14635
tt0363852,4.8,2773
tt0363988,6.5,210364
tt0364045,6.2,95679
tt0364079,6.3,1170
tt0364093,6.6,2098
tt0364120,6.4,1137
tt0364301,7.0,1071
tt0364303,6.7,1497
tt0364343,6.1,34613
tt0364376,3.4,4759
tt0364385,6.7,48344
tt0364447,6.0,1363
tt0364457,4.7,1802
tt0364517,7.5,72570
tt0364556,6.9,1830
tt0364569,8.3,640649
tt0364571,6.8,1426
tt0364616,3.6,1197
tt0364621,4.8,2551
tt0364647,8.4,7849
tt0364725,6.7,268556
tt0364745,5.6,1386
tt0364751,5.8,51142
tt0364930,7.1,6964
tt0364955,6.3,17752
tt0364961,6.9,26143
tt0364970,5.5,98620
tt0364986,1.8,8265
tt0365020,6.5,1308
tt0365043,5.2,3293
tt0365089,7.3,5758
tt0365109,7.4,3153
tt0365125,5.1,13618
tt0365135,7.3,1340
tt0365183,6.7,1134
tt0365190,6.6,3028
tt0365265,5.8,11628
tt0365289,6.3,2050
tt0365296,6.7,1171
tt0365376,7.1,68637
tt0365478,5.4,5661
tt0365480,4.5,1245
tt0365485,6.7,46491
tt0365513,5.6,5213
tt0365514,6.2,2108
tt0365545,6.4,9885
tt0365653,3.4,2029
tt0365659,6.6,1033
tt0365675,6.3,13196
tt0365686,6.3,103439
tt0365737,6.9,134706
tt0365748,7.9,597173
tt0365763,6.8,2684
tt0365810,6.6,2043
tt0365830,6.8,115593
tt0365847,6.1,16374
tt0365885,6.8,23110
tt0365907,6.5,127672
tt0365929,5.5,41060
tt0365938,6.0,1476
tt0365957,3.9,28673
tt0365960,7.2,4844
tt0366137,6.9,3074
tt0366174,4.7,34052
tt0366180,6.0,1581
tt0366287,6.8,3171
tt0366292,6.2,19417
tt0366304,7.1,1851
tt0366416,6.9,1095
tt0366442,7.5,1120
tt0366450,5.5,5519
tt0366518,5.5,1610
tt0366526,6.5,5196
tt0366527,6.4,1749
tt0366532,7.3,5487
tt0366544,5.7,1520
tt0366548,6.4,201118
tt0366551,7.0,206990
tt0366555,5.4,1956
tt0366596,4.6,1906
tt0366598,5.5,1068
tt0366621,7.3,2351
tt0366623,8.0,1266
tt0366627,7.1,119620
tt0366635,6.7,1281
tt0366701,6.1,1322
tt0366721,7.9,5325
tt0366726,5.2,1021
tt0366777,6.8,26409
tt0366780,6.7,23720
tt0366840,8.0,10791
tt0366842,2.6,1886
tt0366905,7.0,5386
tt0366920,5.0,2797
tt0366943,7.3,7636
tt0366985,2.7,1415
tt0366996,7.0,6344
tt0367000,5.0,4954
tt0367027,6.4,35527
tt0367082,7.0,7175
tt0367085,4.5,24714
tt0367088,4.0,1431
tt0367089,7.3,90860
tt0367110,8.2,98942
tt0367153,5.3,8822
tt0367174,6.8,1951
tt0367188,7.2,12564
tt0367232,5.4,2433
tt0367478,5.5,10236
tt0367479,6.2,50023
tt0367495,8.6,25497
tt0367594,6.7,532203
tt0367631,5.4,17996
tt0367652,4.7,53550
tt0367677,2.1,6603
tt0367790,7.3,5184
tt0367859,7.6,11329
tt0367878,7.3,1420
tt0367882,6.2,493255
tt0367913,6.3,10962
tt0367959,6.1,116351
tt0367975,7.6,7062
tt0368008,6.6,117081
tt0368045,6.0,2743
tt0368089,5.4,3166
tt0368222,6.2,12874
tt0368226,3.6,95451
tt0368249,5.1,1177
tt0368259,4.6,2571
tt0368296,5.1,1683
tt0368314,6.9,1519
tt0368343,4.6,1593
tt0368400,7.9,3988
tt0368447,6.6,279052
tt0368555,5.7,1061
tt0368563,5.4,8181
tt0368571,5.9,1382
tt0368578,4.8,34729
tt0368619,7.6,5017
tt0368658,7.1,10761
tt0368667,7.8,15640
tt0368668,3.3,3731
tt0368688,5.0,1774
tt0368709,6.3,72904
tt0368711,7.9,3907
tt0368721,7.7,1472
tt0368725,5.6,1355
tt0368774,6.3,7165
tt0368794,6.8,61357
tt0368811,6.0,1577
tt0368836,4.8,1055
tt0368891,6.9,357012
tt0368896,6.6,1964
tt0368909,7.1,78450
tt0368913,7.3,9546
tt0368933,5.8,89561
tt0368954,7.2,1169
tt0368962,7.5,1187
tt0368975,5.3,18115
tt0369036,4.5,1114
tt0369053,6.4,4672
tt0369060,7.2,19895
tt0369226,2.4,47107
tt0369258,7.7,2778
tt0369339,7.5,435272
tt0369359,4.7,2343
tt0369436,5.7,80961
tt0369441,6.2,155000
tt0369610,6.9,683027
tt0369637,5.4,2411
tt0369672,7.1,27292
tt0369702,8.0,85448
tt0369723,4.9,1342
tt0369735,5.6,65817
tt0369738,2.5,2415
tt0369918,4.9,4816
tt0369994,5.9,8461
tt0370032,4.3,84225
tt0370082,5.8,3324
tt0370244,7.1,1923
tt0370263,5.7,213328
tt0370402,5.7,1468
tt0370477,6.7,3401
tt0370919,5.5,4039
tt0370986,7.6,76804
tt0371246,6.4,88822
tt0371257,6.7,86482
tt0371280,7.4,5326
tt0371552,6.0,12769
tt0371572,3.8,2031
tt0371589,6.8,4659
tt0371606,5.7,101379
tt0371667,8.0,1143
tt0371724,6.7,209020
tt0371735,7.6,16890
tt0371739,5.3,7499
tt0371746,7.9,1131061
tt0371853,4.1,3574
tt0371878,5.8,1223
tt0371920,3.1,2412
tt0371922,5.7,1073
tt0371939,6.5,2692
tt0372122,5.8,3290
tt0372183,7.7,488843
tt0372237,5.9,45927
tt0372279,7.4,2419
tt0372303,5.2,1592
tt0372334,6.8,9840
tt0372366,6.9,1863
tt0372478,7.2,2046
tt0372532,6.1,56495
tt0372588,7.2,179199
tt0372594,6.4,3755
tt0372782,6.1,1849
tt0372784,8.2,1587699
tt0372824,7.8,67447
tt0372873,3.5,25424
tt0372884,5.8,6402
tt0372909,4.9,3082
tt0372921,3.6,1410
tt0372937,6.4,3630
tt0373024,7.0,10058
tt0373051,5.8,132431
tt0373074,7.7,151645
tt0373152,7.0,1011
tt0373175,7.4,3326
tt0373283,6.7,21472
tt0373416,4.4,5964
tt0373445,5.5,6057
tt0373450,6.4,18820
tt0373469,7.5,238232
tt0373690,5.4,7475
tt0373712,5.4,1447
tt0373733,7.2,4143
tt0373747,7.3,3279
tt0373760,7.3,3070
tt0373786,3.9,1231
tt0373856,7.8,18197
tt0373861,7.4,6419
tt0373883,6.0,131008
tt0373889,7.5,637118
tt0373908,3.5,7587
tt0373926,6.4,111198
tt0373981,7.6,27142
tt0374018,6.4,1101
tt0374089,5.8,3981
tt0374102,5.8,56724
tt0374128,6.5,2924
tt0374153,6.7,2283
tt0374180,5.2,3682
tt0374184,6.6,3343
tt0374248,6.9,4389
tt0374252,5.7,2048
tt0374271,7.2,20796
tt0374273,5.2,1337
tt0374277,6.4,4475
tt0374279,7.0,1240
tt0374294,6.4,1674
tt0374298,6.9,4828
tt0374308,6.1,1210
tt0374330,6.3,4452
tt0374339,6.8,14812
tt0374345,7.2,10657
tt0374358,6.5,1162
tt0374497,7.4,1045
tt0374536,4.8,75699
tt0374546,8.0,87124
tt0374563,4.6,23741
tt0374569,6.8,35133
tt0374583,6.8,5492
tt0374584,6.2,8077
tt0374627,4.0,2352
tt0374639,6.4,4449
tt0374812,7.8,1025
tt0374853,5.8,3391
tt0374887,8.1,88811
tt0374900,7.0,239294
tt0375063,7.5,205423
tt0375066,7.3,3533
tt0375093,8.6,2714
tt0375100,4.6,2161
tt0375104,6.6,4129
tt0375154,6.8,54415
tt0375173,6.2,55088
tt0375210,5.5,50971
tt0375233,6.8,6470
tt0375568,6.2,40087
tt0375571,7.9,5017
tt0375611,8.1,36304
tt0375679,7.7,450126
tt0375735,6.3,11042
tt0375782,5.6,2477
tt0375785,5.7,7360
tt0375878,8.0,6896
tt0375880,8.0,2463
tt0375911,6.7,1953
tt0375912,7.3,196661
tt0375920,6.2,37860
tt0375997,7.6,2634
tt0376006,5.4,1812
tt0376076,8.3,7520
tt0376105,5.2,18304
tt0376108,5.1,13650
tt0376127,8.3,21677
tt0376136,6.1,108207
tt0376144,7.3,2328
tt0376177,6.8,1794
tt0376181,6.6,4711
tt0376196,5.7,4228
tt0376263,6.1,1018
tt0376479,6.1,18172
tt0376541,7.2,237061
tt0376543,6.1,6924
tt0376649,5.3,1992
tt0376650,5.4,1506
tt0376717,3.0,2613
tt0376720,4.7,1659
tt0376787,5.2,1432
tt0376800,7.6,4539
tt0376827,5.5,1145
tt0376874,5.1,1017
tt0376890,6.0,4237
tt0376968,7.9,47704
tt0376990,5.0,1952
tt0376994,6.6,543284
tt0377031,7.4,1012
tt0377038,7.5,1718
tt0377057,5.1,3002
tt0377062,6.1,56921
tt0377079,6.0,4777
tt0377084,7.0,12759
tt0377088,6.2,1385
tt0377091,7.1,33438
tt0377092,7.1,438832
tt0377107,6.7,46402
tt0377109,5.4,101370
tt0377309,4.9,10523
tt0377320,5.8,1935
tt0377321,7.5,1585
tt0377340,4.7,1158
tt0377471,5.6,72380
tt0377556,7.1,6268
tt0377569,7.1,4065
tt0377575,8.0,2225
tt0377643,8.0,1505
tt0377651,6.3,1127
tt0377701,6.9,2602
tt0377713,5.6,42870
tt0377744,4.8,3230
tt0377749,5.6,11176
tt0377752,7.7,22524
tt0377800,6.6,7936
tt0377818,5.1,82115
tt0377834,6.2,3032
tt0377935,6.5,1669
tt0377981,5.9,59975
tt0377992,7.8,4235
tt0378072,7.0,15180
tt0378109,5.9,79899
tt0378194,8.0,810827
tt0378215,7.3,4630
tt0378262,6.7,1123
tt0378284,7.7,12691
tt0378306,5.0,1708
tt0378407,6.5,4745
tt0378417,5.6,2980
tt0378428,5.7,4621
tt0378453,6.6,2485
tt0378647,8.2,2228
tt0378661,5.8,2985
tt0378793,7.2,29639
tt0378848,5.8,1982
tt0378867,5.3,1275
tt0378897,7.5,14941
tt0378906,7.4,2339
tt0378947,6.4,33273
tt0379184,6.2,1268
tt0379199,6.5,1223
tt0379217,7.0,67718
tt0379225,8.0,21822
tt0379240,5.3,3500
tt0379270,5.8,1779
tt0379296,6.7,1399
tt0379298,7.6,1160
tt0379306,6.4,14178
tt0379357,7.8,2760
tt0379370,8.0,12115
tt0379375,7.7,2274
tt0379380,4.5,1046
tt0379557,8.0,38221
tt0379577,6.7,2139
tt0379593,6.8,6182
tt0379725,7.3,141512
tt0379730,7.9,1424
tt0379786,7.8,306470
tt0379790,4.6,1485
tt0379865,6.0,33521
tt0379889,7.0,38383
tt0379918,6.5,1306
tt0379976,5.7,12089
tt0380066,5.6,12420
tt0380164,5.6,2068
tt0380249,6.8,2530
tt0380268,7.7,14124
tt0380277,3.8,3405
tt0380291,6.8,1070
tt0380349,5.8,4338
tt0380366,7.1,7317
tt0380389,6.7,66171
tt0380420,5.2,1758
tt0380485,7.5,1212
tt0380510,6.6,180601
tt0380538,7.4,5789
tt0380599,6.8,34385
tt0380609,6.1,6566
tt0380615,7.3,1788
tt0380623,5.4,32158
tt0380636,7.1,1243
tt0380687,5.3,6542
tt0380689,6.8,2702
tt0380726,5.5,1390
tt0380732,6.3,1326
tt0380736,6.7,1482
tt0380773,6.4,1810
tt0380798,6.4,1008
tt0380817,6.2,8926
tt0381061,8.0,697509
tt0381111,6.1,3877
tt0381270,6.4,5482
tt0381341,4.4,1418
tt0381348,6.9,15204
tt0381361,3.4,1838
tt0381392,5.0,7663
tt0381429,6.7,8202
tt0381442,6.2,2850
tt0381505,6.4,10846
tt0381601,4.5,3530
tt0381637,7.6,3781
tt0381668,7.1,6355
tt0381681,8.1,289860
tt0381682,4.4,5077
tt0381690,6.3,2882
tt0381707,5.8,164880
tt0381716,6.5,1114
tt0381717,6.4,3245
tt0381838,7.2,2288
tt0381849,7.6,332315
tt0381936,7.1,7891
tt0381940,6.1,20152
tt0381966,5.6,31904
tt0381971,6.5,18261
tt0382010,6.4,1930
tt0382019,4.8,1505
tt0382028,1.9,3979
tt0382073,6.8,4841
tt0382077,5.9,89128
tt0382095,6.6,1575
tt0382097,6.7,1055
tt0382189,6.7,21881
tt0382205,6.3,1140
tt0382271,6.3,2539
tt0382295,4.8,6425
tt0382330,7.5,18328
tt0382357,6.4,4124
tt0382365,6.1,3575
tt0382383,7.3,9400
tt0382385,5.4,1712
tt0382561,5.0,5825
tt0382572,6.6,1110
tt0382621,6.8,3563
tt0382625,6.6,460792
tt0382628,5.6,65580
tt0382765,6.3,7090
tt0382806,7.0,3087
tt0382810,6.1,9279
tt0382898,7.1,1136
tt0382932,8.1,832769
tt0382988,7.0,3880
tt0382992,5.1,56418
tt0383010,5.1,33306
tt0383020,7.6,1230
tt0383025,6.7,1763
tt0383028,7.5,98761
tt0383041,5.7,1208
tt0383060,4.4,22937
tt0383177,9.1,3448
tt0383216,5.7,92987
tt0383222,3.0,37310
tt0383304,5.3,2124
tt0383353,5.2,6107
tt0383518,6.2,4441
tt0383534,6.1,10687
tt0383574,7.4,771810
tt0383678,7.9,3951
tt0383694,7.6,26959
tt0383702,4.5,1063
tt0383717,6.6,1629
tt0383846,8.4,11589
tt0383862,7.4,1350
tt0383975,6.8,2517
tt0383995,5.3,1551
tt0384116,8.0,67261
tt0384286,5.8,28608
tt0384369,7.4,17289
tt0384488,7.3,6350
tt0384491,7.0,2068
tt0384504,7.4,13562
tt0384533,5.3,8273
tt0384537,6.5,245305
tt0384639,6.8,4466
tt0384642,5.6,41015
tt0384680,6.6,83537
tt0384683,6.3,2060
tt0384686,6.5,6996
tt0384699,6.5,1650
tt0384793,6.4,140430
tt0384806,5.9,117732
tt0384810,6.4,4486
tt0384814,5.7,10106
tt0384819,6.7,15196
tt0384832,5.7,1526
tt0384929,6.4,2484
tt0385002,7.4,162494
tt0385004,7.5,116493
tt0385017,7.4,7885
tt0385056,6.5,8096
tt0385057,5.2,8179
tt0385267,6.5,56582
tt0385277,7.5,9395
tt0385307,5.1,80572
tt0385351,3.1,1918
tt0385363,5.6,1240
tt0385560,4.1,5391
tt0385568,6.5,2755
tt0385635,6.9,1181
tt0385639,4.3,2648
tt0385677,5.8,1195
tt0385700,7.1,58343
tt0385703,6.9,2381
tt0385705,6.7,32884
tt0385726,7.2,49010
tt0385738,5.7,1245
tt0385751,5.4,4949
tt0385752,6.1,197300
tt0385842,6.9,3763
tt0385880,6.7,139491
tt0385887,6.8,63064
tt0385890,3.2,1432
tt0385891,4.8,1770
tt0385928,8.2,4461
tt0385969,5.2,1797
tt0385988,3.6,1347
tt0385990,3.1,1770
tt0386005,6.9,29125
tt0386032,8.0,76919
tt0386038,7.5,3529
tt0386064,8.0,41167
tt0386117,6.7,108737
tt0386140,6.0,107988
tt0386342,7.5,11862
tt0386423,7.3,1027
tt0386428,6.7,1830
tt0386504,5.7,6903
tt0386588,6.6,336563
tt0386650,7.7,2406
tt0386651,7.6,5455
tt0386669,5.3,1373
tt0386695,4.6,2608
tt0386741,6.6,16452
tt0386751,5.7,3950
tt0386820,7.1,11925
tt0386862,7.2,1908
tt0387037,6.7,1815
tt0387055,5.5,6664
tt0387059,5.5,7246
tt0387117,6.0,1077
tt0387126,3.9,1018
tt0387131,7.3,149000
tt0387151,6.5,1685
tt0387233,5.5,1845
tt0387357,5.5,2175
tt0387412,7.5,20453
tt0387462,4.1,3673
tt0387514,6.2,42162
tt0387549,4.8,2245
tt0387564,7.6,469614
tt0387575,4.9,50201
tt0387596,7.0,4745
tt0387808,6.5,184785
tt0387844,3.6,1086
tt0387877,5.6,77191
tt0387892,6.9,1548
tt0387898,7.3,85615
tt0387914,7.8,8220
tt0387925,5.7,1498
tt0387989,6.0,1620
tt0388098,5.5,1256
tt0388125,6.5,65250
tt0388130,7.7,1862
tt0388139,7.2,20709
tt0388154,7.2,2456
tt0388182,6.6,23718
tt0388183,4.4,3933
tt0388213,5.3,3396
tt0388230,5.0,3816
tt0388242,5.6,1208
tt0388285,5.5,3908
tt0388288,4.7,1166
tt0388311,7.0,1615
tt0388318,7.4,6353
tt0388364,6.8,2524
tt0388377,5.9,2736
tt0388395,7.0,3771
tt0388419,5.5,57729
tt0388458,6.7,1580
tt0388473,7.8,47215
tt0388482,6.3,216318
tt0388483,5.1,3631
tt0388500,5.6,18764
tt0388505,7.8,6329
tt0388556,6.5,3671
tt0388562,7.0,1639
tt0388727,7.0,2542
tt0388789,7.2,18054
tt0388795,7.7,385495
tt0388838,6.8,4926
tt0388888,7.7,6720
tt0388973,5.2,1162
tt0388980,7.4,33723
tt0389326,7.8,4680
tt0389327,6.0,3455
tt0389328,4.9,12610
tt0389340,7.0,2831
tt0389361,7.6,1187
tt0389448,8.2,1337
tt0389557,7.7,80778
tt0389722,6.6,190192
tt0389738,6.6,1821
tt0389790,6.1,181038
tt0389828,6.4,5172
tt0389860,6.4,358857
tt0389957,5.3,16309
tt0390022,7.2,67067
tt0390042,7.0,1973
tt0390073,4.3,1034
tt0390080,5.5,1105
tt0390109,7.3,1277
tt0390123,7.3,2250
tt0390136,4.4,1453
tt0390205,7.4,2772
tt0390221,7.4,36287
tt0390245,5.9,4183
tt0390272,7.3,1156
tt0390336,7.0,4677
tt0390384,6.7,114681
tt0390418,5.2,1767
tt0390450,4.2,2366
tt0390521,7.2,114015
tt0390531,5.5,2516
tt0390538,7.1,6715
tt0390614,6.7,10151
tt0390632,6.9,1742
tt0390808,7.1,18313
tt0391024,7.7,5269
tt0391095,3.5,1128
tt0391165,4.6,1044
tt0391198,5.9,151351
tt0391229,6.1,3611
tt0391304,6.6,71317
tt0391483,7.1,1215
tt0391728,4.3,2897
tt0391774,4.7,2031
tt0392049,5.8,2228
tt0392225,6.0,1005
tt0392262,6.0,1688
tt0392360,6.0,1648
tt0392393,6.5,1090
tt0392465,6.7,9327
tt0392494,3.6,1726
tt0392591,5.4,1384
tt0392690,5.4,1124
tt0392878,6.2,16594
tt0392883,6.9,1918
tt0392908,5.8,1552
tt0393109,7.1,110456
tt0393162,7.3,173239
tt0393329,5.8,1560
tt0393452,7.5,1019
tt0393567,5.2,1523
tt0393597,7.9,14752
tt0393635,5.1,10870
tt0393685,5.3,11250
tt0393724,7.2,1325
tt0393735,4.4,20242
tt0393775,7.8,8227
tt0393956,5.9,1500
tt0395119,6.1,13947
tt0395125,7.0,13024
tt0395140,7.0,5959
tt0395169,8.1,373453
tt0395173,7.2,2217
tt0395216,5.9,1080
tt0395251,6.3,44920
tt0395424,6.3,1393
tt0395461,7.5,3777
tt0395495,5.9,28681
tt0395514,7.0,1802
tt0395543,6.1,1561
tt0395584,6.7,106166
tt0395585,5.3,10811
tt0395677,6.0,3293
tt0395699,5.6,101388
tt0395802,5.9,1831
tt0395824,7.4,1399
tt0395947,5.1,1868
tt0395972,7.3,45076
tt0396042,5.4,2759
tt0396096,4.3,1231
tt0396171,7.5,266808
tt0396184,7.3,25190
tt0396190,6.3,2577
tt0396269,7.0,377278
tt0396271,4.4,3560
tt0396401,3.6,1375
tt0396555,6.8,112258
tt0396563,4.4,2056
tt0396592,4.4,13021
tt0396630,6.1,2336
tt0396652,6.0,29042
tt0396659,7.6,2411
tt0396688,6.6,7479
tt0396690,4.5,1461
tt0396707,6.0,11046
tt0396746,7.2,2723
tt0396752,6.6,85898
tt0396818,6.6,1878
tt0396857,5.5,6954
tt0396962,8.1,1629
tt0397044,5.3,18334
tt0397065,5.5,134734
tt0397078,5.4,61870
tt0397101,6.5,123516
tt0397103,6.2,1030
tt0397229,6.6,1351
tt0397313,7.3,68604
tt0397401,4.8,2790
tt0397405,7.2,1049
tt0397530,6.5,2144
tt0397535,7.3,161736
tt0397582,6.4,1141
tt0397619,7.0,14105
tt0397882,4.4,1810
tt0397892,6.8,230400
tt0398013,6.9,1077
tt0398017,6.6,76596
tt0398027,6.4,19005
tt0398029,4.5,2648
tt0398033,5.0,1073
tt0398165,6.4,196286
tt0398237,6.0,1903
tt0398286,7.7,498089
tt0398373,4.8,2742
tt0398375,5.5,61867
tt0398378,3.6,1968
tt0398563,6.0,1506
tt0398712,6.3,82092
tt0398808,7.2,174514
tt0398839,3.7,1319
tt0398842,4.8,4042
tt0398872,5.4,1078
tt0398883,7.5,18779
tt0398913,4.8,46424
tt0398963,6.7,2481
tt0398982,6.5,2391
tt0399040,7.9,2344
tt0399095,7.3,17983
tt0399102,6.3,9764
tt0399146,7.4,253904
tt0399201,6.8,328661
tt0399222,6.0,1239
tt0399295,7.6,338715
tt0399327,5.5,26746
tt0399412,6.6,1002
tt0399465,5.7,1244
tt0399650,7.0,1540
tt0399692,6.3,2450
tt0399738,6.1,1821
tt0399854,6.5,16633
tt0399862,6.7,5518
tt0399877,5.2,13870
tt0399901,6.6,1046
tt0399934,4.5,2528
tt0400156,5.4,1657
tt0400172,2.3,3774
tt0400174,7.2,1043
tt0400234,8.4,22081
tt0400420,6.7,3196
tt0400426,3.2,14989
